#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
4256000      1.74e-01      2.02e-04      6.00e-02    7.5e-06
4257000      1.53e-01      1.25e-03      5.24e-02    7.5e-06
4258000      1.57e-01      1.70e-04      5.40e-02    7.5e-06
4259000      1.63e-01      1.25e-04      5.59e-02    7.5e-06
4260000      1.54e-01      5.48e-04      5.30e-02    7.4e-06
4261000      1.45e-01      4.17e-04      5.01e-02    7.4e-06
4262000      1.71e-01      4.40e-04      5.89e-02    7.4e-06
4263000      1.58e-01      6.90e-04      5.44e-02    7.4e-06
4264000      1.72e-01      1.83e-03      5.87e-02    7.4e-06
4265000      1.68e-01      1.02e-03      5.81e-02    7.4e-06
4266000      1.61e-01      1.07e-03      5.56e-02    7.4e-06
4267000      1.54e-01      2.30e-03      5.23e-02    7.4e-06
4268000      1.50e-01      8.31e-04      5.17e-02    7.4e-06
4269000      3.88e-01      4.21e-03      1.33e-01    7.4e-06
4270000      1.49e-01      2.03e-03      5.09e-02    7.3e-06
4271000      1.41e-01      5.39e-04      4.88e-02    7.3e-06
4272000      1.70e-01      1.53e-03      5.86e-02    7.3e-06
4273000      1.46e-01      1.30e-05      5.05e-02    7.3e-06
4274000      1.50e-01      3.82e-04      5.20e-02    7.3e-06
4275000      1.93e-01      1.09e-03      6.69e-02    7.3e-06
4276000      1.34e-01      2.39e-04      4.65e-02    7.3e-06
4277000      1.60e-01      1.00e-03      5.55e-02    7.3e-06
4278000      1.37e-01      1.33e-03      4.72e-02    7.3e-06
4279000      1.91e-01      2.61e-03      6.54e-02    7.3e-06
4280000      1.67e-01      7.91e-04      5.80e-02    7.2e-06
4281000      2.31e-01      4.02e-04      8.05e-02    7.2e-06
4282000      2.57e-01      8.03e-04      8.95e-02    7.2e-06
4283000      1.42e-01      7.73e-04      4.94e-02    7.2e-06
4284000      1.43e-01      8.72e-04      4.97e-02    7.2e-06
4285000      1.46e-01      8.47e-04      5.09e-02    7.2e-06
4286000      2.17e-01      4.95e-04      7.57e-02    7.2e-06
4287000      1.60e-01      1.43e-03      5.56e-02    7.2e-06
4288000      1.60e-01      7.13e-04      5.59e-02    7.2e-06
4289000      1.52e-01      1.78e-04      5.29e-02    7.2e-06
4290000      1.71e-01      1.43e-03      5.95e-02    7.2e-06
4291000      1.46e-01      9.61e-05      5.13e-02    7.2e-06
4292000      1.46e-01      6.47e-04      5.11e-02    7.2e-06
4293000      1.60e-01      1.89e-03      5.53e-02    7.2e-06
4294000      1.44e-01      3.63e-04      5.04e-02    7.2e-06
4295000      1.55e-01      7.20e-04      5.43e-02    7.1e-06
4296000      1.76e-01      3.54e-04      6.17e-02    7.1e-06
4297000      1.83e-01      1.89e-03      6.36e-02    7.1e-06
4298000      1.46e-01      7.93e-05      5.14e-02    7.1e-06
4299000      1.49e-01      2.73e-03      5.07e-02    7.1e-06
4300000      1.63e-01      7.74e-04      5.72e-02    7.1e-06
4301000      1.52e-01      1.66e-03      5.30e-02    7.1e-06
4302000      1.69e-01      1.89e-04      5.94e-02    7.1e-06
4303000      1.42e-01      7.30e-04      4.98e-02    7.1e-06
4304000      1.45e-01      8.31e-04      5.07e-02    7.1e-06
4305000      1.37e-01      4.57e-05      4.83e-02    7.0e-06
4306000      1.40e-01      4.42e-04      4.94e-02    7.0e-06
4307000      1.62e-01      5.87e-04      5.70e-02    7.0e-06
4308000      1.41e-01      6.66e-04      4.96e-02    7.0e-06
4309000      1.58e-01      1.36e-03      5.54e-02    7.0e-06
4310000      1.43e-01      5.44e-04      5.03e-02    7.0e-06
4311000      1.50e-01      4.09e-04      5.29e-02    7.0e-06
4312000      1.51e-01      2.25e-04      5.35e-02    7.0e-06
4313000      1.77e-01      3.38e-04      6.26e-02    7.0e-06
4314000      2.74e-01      2.07e-03      9.65e-02    7.0e-06
4315000      1.62e-01      9.77e-04      5.71e-02    7.0e-06
4316000      1.40e-01      1.01e-03      4.93e-02    7.0e-06
4317000      1.63e-01      1.80e-03      5.73e-02    7.0e-06
4318000      1.54e-01      8.41e-04      5.46e-02    7.0e-06
4319000      1.32e-01      3.24e-04      4.68e-02    7.0e-06
4320000      1.66e-01      1.42e-03      5.87e-02    6.9e-06
4321000      1.48e-01      8.17e-04      5.24e-02    6.9e-06
4322000      1.90e-01      7.83e-04      6.76e-02    6.9e-06
4323000      1.41e-01      1.39e-04      5.02e-02    6.9e-06
4324000      1.39e-01      1.14e-04      4.93e-02    6.9e-06
4325000      1.53e-01      1.18e-03      5.44e-02    6.9e-06
4326000      1.52e-01      1.74e-03      5.37e-02    6.9e-06
4327000      1.43e-01      4.66e-04      5.08e-02    6.9e-06
4328000      1.72e-01      8.49e-05      6.11e-02    6.9e-06
4329000      1.56e-01      1.10e-04      5.56e-02    6.9e-06
4330000      1.51e-01      1.12e-03      5.37e-02    6.8e-06
4331000      1.56e-01      2.01e-03      5.51e-02    6.8e-06
4332000      1.47e-01      1.94e-03      5.16e-02    6.8e-06
4333000      1.45e-01      6.07e-04      5.18e-02    6.8e-06
4334000      1.78e-01      2.96e-03      6.19e-02    6.8e-06
4335000      1.68e-01      1.24e-04      6.03e-02    6.8e-06
4336000      1.46e-01      2.62e-03      5.09e-02    6.8e-06
4337000      1.54e-01      1.16e-06      5.51e-02    6.8e-06
4338000      1.61e-01      8.97e-04      5.75e-02    6.8e-06
4339000      1.51e-01      1.18e-04      5.41e-02    6.8e-06
4340000      1.52e-01      1.31e-03      5.42e-02    6.8e-06
4341000      1.51e-01      8.51e-04      5.42e-02    6.8e-06
4342000      1.34e-01      8.97e-04      4.80e-02    6.8e-06
4343000      1.66e-01      3.02e-04      5.95e-02    6.8e-06
4344000      1.49e-01      1.02e-03      5.35e-02    6.8e-06
4345000      2.14e-01      4.08e-04      7.72e-02    6.7e-06
4346000      1.71e-01      4.50e-04      6.14e-02    6.7e-06
4347000      1.55e-01      6.06e-04      5.56e-02    6.7e-06
4348000      1.41e-01      8.60e-04      5.06e-02    6.7e-06
4349000      1.42e-01      1.20e-03      5.09e-02    6.7e-06
4350000      1.89e-01      1.76e-03      6.78e-02    6.7e-06
4351000      1.63e-01      1.03e-03      5.85e-02    6.7e-06
4352000      1.64e-01      1.78e-05      5.92e-02    6.7e-06
4353000      1.48e-01      2.35e-04      5.34e-02    6.7e-06
4354000      1.71e-01      4.05e-04      6.17e-02    6.7e-06
4355000      1.85e-01      1.87e-03      6.64e-02    6.6e-06
4356000      1.30e-01      1.20e-03      4.68e-02    6.6e-06
4357000      1.45e-01      5.52e-04      5.24e-02    6.6e-06
4358000      1.63e-01      2.39e-04      5.89e-02    6.6e-06
4359000      1.47e-01      9.44e-04      5.31e-02    6.6e-06
4360000      1.68e-01      4.75e-04      6.10e-02    6.6e-06
4361000      1.38e-01      1.11e-03      4.98e-02    6.6e-06
4362000      1.41e-01      1.05e-03      5.10e-02    6.6e-06
4363000      1.55e-01      1.15e-04      5.62e-02    6.6e-06
4364000      1.52e-01      2.45e-04      5.50e-02    6.6e-06
4365000      1.23e-01      1.71e-03      4.39e-02    6.6e-06
4366000      1.65e-01      1.93e-04      5.99e-02    6.6e-06
4367000      1.36e-01      5.56e-04      4.94e-02    6.6e-06
4368000      1.39e-01      6.62e-04      5.05e-02    6.6e-06
4369000      1.54e-01      1.38e-03      5.56e-02    6.6e-06
4370000      1.65e-01      5.14e-04      6.00e-02    6.5e-06
4371000      1.46e-01      1.87e-04      5.31e-02    6.5e-06
4372000      1.83e-01      7.26e-04      6.68e-02    6.5e-06
4373000      1.57e-01      9.13e-04      5.71e-02    6.5e-06
4374000      1.65e-01      5.44e-05      6.02e-02    6.5e-06
4375000      1.52e-01      2.92e-05      5.55e-02    6.5e-06
4376000      1.69e-01      3.96e-04      6.19e-02    6.5e-06
4377000      1.42e-01      1.18e-03      5.17e-02    6.5e-06
4378000      1.63e-01      6.05e-04      5.94e-02    6.5e-06
4379000      1.78e-01      2.20e-03      6.41e-02    6.5e-06
4380000      1.68e-01      1.09e-03      6.14e-02    6.5e-06
4381000      1.48e-01      1.11e-03      5.41e-02    6.5e-06
4382000      1.48e-01      7.52e-04      5.40e-02    6.5e-06
4383000      1.58e-01      1.06e-03      5.77e-02    6.5e-06
4384000      1.40e-01      1.33e-03      5.09e-02    6.5e-06
4385000      1.36e-01      4.33e-04      4.99e-02    6.4e-06
4386000      1.42e-01      1.17e-04      5.20e-02    6.4e-06
4387000      1.47e-01      6.42e-04      5.39e-02    6.4e-06
4388000      1.51e-01      1.89e-03      5.48e-02    6.4e-06
4389000      1.35e-01      9.15e-04      4.93e-02    6.4e-06
4390000      1.39e-01      2.53e-04      5.12e-02    6.4e-06
4391000      1.43e-01      8.27e-04      5.25e-02    6.4e-06
4392000      1.44e-01      2.02e-04      5.29e-02    6.4e-06
4393000      1.60e-01      1.55e-03      5.85e-02    6.4e-06
4394000      1.42e-01      7.61e-05      5.21e-02    6.4e-06
4395000      1.64e-01      1.47e-03      6.01e-02    6.3e-06
4396000      1.59e-01      6.12e-04      5.88e-02    6.3e-06
4397000      1.51e-01      7.61e-04      5.55e-02    6.3e-06
4398000      1.93e-01      1.34e-03      7.09e-02    6.3e-06
4399000      1.40e-01      2.76e-04      5.17e-02    6.3e-06
4400000      1.40e-01      6.86e-04      5.17e-02    6.3e-06
4401000      1.25e-01      1.67e-04      4.64e-02    6.3e-06
4402000      2.74e-01      1.58e-03      1.01e-01    6.3e-06
4403000      1.35e-01      7.68e-04      4.99e-02    6.3e-06
4404000      1.44e-01      4.04e-04      5.34e-02    6.3e-06
4405000      1.33e-01      8.91e-05      4.94e-02    6.3e-06
4406000      1.45e-01      1.19e-04      5.37e-02    6.3e-06
4407000      1.32e-01      6.70e-04      4.89e-02    6.3e-06
4408000      1.63e-01      3.18e-03      5.86e-02    6.3e-06
4409000      1.63e-01      4.55e-04      6.05e-02    6.3e-06
4410000      1.36e-01      1.19e-04      5.05e-02    6.2e-06
4411000      1.48e-01      3.12e-04      5.51e-02    6.2e-06
4412000      1.34e-01      1.22e-03      4.95e-02    6.2e-06
4413000      1.41e-01      6.39e-04      5.23e-02    6.2e-06
4414000      1.49e-01      9.60e-04      5.52e-02    6.2e-06
4415000      1.43e-01      7.52e-04      5.30e-02    6.2e-06
4416000      1.40e-01      8.62e-04      5.22e-02    6.2e-06
4417000      1.50e-01      3.01e-04      5.59e-02    6.2e-06
4418000      1.31e-01      5.83e-04      4.89e-02    6.2e-06
4419000      1.32e-01      1.83e-04      4.92e-02    6.2e-06
4420000      1.35e-01      4.77e-04      5.05e-02    6.2e-06
4421000      1.43e-01      1.55e-03      5.30e-02    6.2e-06
4422000      1.59e-01      5.37e-04      5.93e-02    6.2e-06
4423000      1.46e-01      7.47e-04      5.46e-02    6.2e-06
4424000      1.48e-01      2.68e-04      5.53e-02    6.2e-06
4425000      1.47e-01      1.29e-03      5.46e-02    6.1e-06
4426000      1.46e-01      5.77e-04      5.45e-02    6.1e-06
4427000      1.58e-01      5.95e-04      5.90e-02    6.1e-06
4428000      1.39e-01      1.33e-03      5.16e-02    6.1e-06
4429000      1.52e-01      1.39e-04      5.68e-02    6.1e-06
4430000      1.64e-01      3.04e-04      6.15e-02    6.1e-06
4431000      1.23e-01      8.94e-04      4.60e-02    6.1e-06
4432000      1.49e-01      1.79e-04      5.58e-02    6.1e-06
4433000      1.33e-01      8.71e-04      4.99e-02    6.1e-06
4434000      1.50e-01      4.60e-05      5.64e-02    6.1e-06
4435000      1.50e-01      3.25e-04      5.63e-02    6.1e-06
4436000      1.87e-01      6.68e-04      7.04e-02    6.1e-06
4437000      1.48e-01      1.55e-03      5.53e-02    6.1e-06
4438000      1.47e-01      6.14e-04      5.52e-02    6.1e-06
4439000      1.53e-01      1.13e-03      5.74e-02    6.1e-06
4440000      1.49e-01      1.93e-04      5.61e-02    6.0e-06
4441000      1.38e-01      1.88e-04      5.21e-02    6.0e-06
4442000      1.70e-01      1.38e-03      6.36e-02    6.0e-06
4443000      1.56e-01      2.03e-03      5.81e-02    6.0e-06
4444000      1.43e-01      1.21e-03      5.36e-02    6.0e-06
4445000      1.60e-01      1.37e-04      6.04e-02    6.0e-06
4446000      1.27e-01      7.26e-04      4.78e-02    6.0e-06
4447000      1.45e-01      2.22e-03      5.36e-02    6.0e-06
4448000      1.45e-01      1.53e-04      5.49e-02    6.0e-06
4449000      1.51e-01      1.01e-03      5.68e-02    6.0e-06
4450000      1.45e-01      1.66e-03      5.43e-02    6.0e-06
4451000      2.92e-01      3.80e-03      1.09e-01    6.0e-06
4452000      1.59e-01      6.89e-04      6.03e-02    6.0e-06
4453000      1.52e-01      6.15e-04      5.75e-02    6.0e-06
4454000      2.57e-01      6.50e-04      9.73e-02    6.0e-06
4455000      1.52e-01      7.44e-04      5.75e-02    5.9e-06
4456000      1.28e-01      1.23e-03      4.81e-02    5.9e-06
4457000      1.49e-01      1.96e-04      5.67e-02    5.9e-06
4458000      1.61e-01      1.97e-04      6.11e-02    5.9e-06
4459000      1.35e-01      1.33e-03      5.09e-02    5.9e-06
4460000      1.51e-01      7.34e-04      5.75e-02    5.9e-06
4461000      1.38e-01      1.66e-03      5.20e-02    5.9e-06
4462000      1.45e-01      1.23e-03      5.48e-02    5.9e-06
4463000      1.66e-01      7.44e-04      6.32e-02    5.9e-06
4464000      1.42e-01      4.63e-04      5.42e-02    5.9e-06
4465000      2.39e-01      8.83e-04      9.14e-02    5.9e-06
4466000      1.40e-01      8.11e-05      5.36e-02    5.9e-06
4467000      1.42e-01      3.25e-04      5.41e-02    5.9e-06
4468000      1.48e-01      1.27e-04      5.67e-02    5.9e-06
4469000      1.36e-01      9.91e-05      5.19e-02    5.9e-06
4470000      1.21e-01      8.96e-04      4.61e-02    5.8e-06
4471000      1.31e-01      1.20e-04      5.02e-02    5.8e-06
4472000      1.50e-01      6.82e-04      5.73e-02    5.8e-06
4473000      1.52e-01      1.83e-03      5.74e-02    5.8e-06
4474000      1.79e-01      5.07e-04      6.83e-02    5.8e-06
4475000      1.42e-01      3.41e-04      5.47e-02    5.8e-06
4476000      1.64e-01      1.20e-03      6.26e-02    5.8e-06
4477000      1.23e-01      4.85e-04      4.70e-02    5.8e-06
4478000      1.34e-01      4.21e-04      5.13e-02    5.8e-06
4479000      1.58e-01      1.03e-03      6.03e-02    5.8e-06
4480000      1.36e-01      5.72e-04      5.24e-02    5.8e-06
4481000      1.31e-01      1.94e-03      4.95e-02    5.8e-06
4482000      1.93e-01      6.85e-04      7.43e-02    5.8e-06
4483000      1.16e-01      1.49e-04      4.46e-02    5.8e-06
4484000      1.30e-01      6.64e-04      5.00e-02    5.8e-06
4485000      1.46e-01      7.15e-04      5.64e-02    5.7e-06
4486000      1.47e-01      1.56e-03      5.60e-02    5.7e-06
4487000      1.37e-01      1.62e-04      5.29e-02    5.7e-06
4488000      1.37e-01      3.55e-04      5.28e-02    5.7e-06
4489000      1.20e-01      6.76e-04      4.60e-02    5.7e-06
4490000      1.38e-01      5.83e-04      5.32e-02    5.7e-06
4491000      1.42e-01      5.95e-04      5.48e-02    5.7e-06
4492000      1.50e-01      9.95e-04      5.78e-02    5.7e-06
4493000      1.26e-01      1.11e-04      4.88e-02    5.7e-06
4494000      1.52e-01      1.46e-03      5.85e-02    5.7e-06
4495000      1.18e-01      5.06e-04      4.56e-02    5.7e-06
4496000      1.59e-01      2.02e-03      6.09e-02    5.7e-06
4497000      1.48e-01      5.79e-04      5.72e-02    5.7e-06
4498000      1.33e-01      3.13e-04      5.16e-02    5.7e-06
4499000      1.36e-01      4.32e-05      5.29e-02    5.7e-06
4500000      1.38e-01      1.13e-03      5.35e-02    5.6e-06
4501000      1.27e-01      2.46e-05      4.93e-02    5.6e-06
4502000      1.35e-01      1.26e-05      5.25e-02    5.6e-06
4503000      1.38e-01      1.36e-04      5.38e-02    5.6e-06
4504000      1.42e-01      2.14e-03      5.42e-02    5.6e-06
4505000      1.23e-01      5.76e-04      4.79e-02    5.6e-06
4506000      1.43e-01      5.15e-04      5.58e-02    5.6e-06
4507000      1.33e-01      4.67e-04      5.19e-02    5.6e-06
4508000      1.30e-01      1.97e-04      5.05e-02    5.6e-06
4509000      1.49e-01      1.22e-03      5.79e-02    5.6e-06
4510000      1.28e-01      2.31e-04      4.98e-02    5.6e-06
4511000      1.16e-01      3.32e-06      4.53e-02    5.6e-06
4512000      1.44e-01      1.80e-03      5.55e-02    5.6e-06
4513000      1.27e-01      3.34e-04      4.98e-02    5.6e-06
4514000      1.47e-01      1.04e-04      5.75e-02    5.6e-06
4515000      1.44e-01      2.68e-04      5.66e-02    5.5e-06
4516000      1.28e-01      3.79e-04      5.00e-02    5.5e-06
4517000      1.36e-01      1.23e-03      5.30e-02    5.5e-06
4518000      1.53e-01      1.75e-04      5.97e-02    5.5e-06
4519000      1.34e-01      1.15e-03      5.23e-02    5.5e-06
4520000      1.29e-01      6.75e-05      5.08e-02    5.5e-06
4521000      1.18e-01      7.06e-04      4.62e-02    5.5e-06
4522000      1.36e-01      1.39e-04      5.35e-02    5.5e-06
4523000      1.63e-01      2.40e-04      6.40e-02    5.5e-06
4524000      1.37e-01      5.74e-04      5.37e-02    5.5e-06
4525000      1.32e-01      7.89e-04      5.18e-02    5.5e-06
4526000      1.36e-01      1.28e-03      5.33e-02    5.5e-06
4527000      1.54e-01      1.43e-03      6.02e-02    5.5e-06
4528000      1.20e-01      1.06e-03      4.68e-02    5.5e-06
4529000      1.40e-01      1.05e-03      5.49e-02    5.5e-06
4530000      1.60e-01      7.69e-05      6.30e-02    5.4e-06
4531000      1.42e-01      6.96e-04      5.59e-02    5.4e-06
4532000      1.23e-01      2.35e-04      4.87e-02    5.4e-06
4533000      1.24e-01      3.48e-04      4.89e-02    5.4e-06
4534000      1.28e-01      5.15e-04      5.03e-02    5.4e-06
4535000      1.45e-01      1.75e-03      5.65e-02    5.4e-06
4536000      1.33e-01      2.21e-05      5.27e-02    5.4e-06
4537000      1.53e-01      1.06e-03      6.02e-02    5.4e-06
4538000      1.51e-01      1.06e-03      5.94e-02    5.4e-06
4539000      1.77e-01      2.44e-04      7.01e-02    5.4e-06
4540000      1.29e-01      6.40e-04      5.11e-02    5.4e-06
4541000      1.41e-01      1.33e-03      5.55e-02    5.4e-06
4542000      1.61e-01      2.14e-04      6.38e-02    5.4e-06
4543000      1.44e-01      9.42e-04      5.69e-02    5.4e-06
4544000      1.55e-01      2.37e-03      6.02e-02    5.4e-06
4545000      1.26e-01      1.50e-03      4.95e-02    5.3e-06
4546000      1.26e-01      2.34e-03      4.84e-02    5.3e-06
4547000      1.36e-01      1.55e-06      5.41e-02    5.3e-06
4548000      1.34e-01      4.05e-04      5.32e-02    5.3e-06
4549000      1.63e-01      3.59e-04      6.49e-02    5.3e-06
4550000      1.38e-01      2.56e-04      5.49e-02    5.3e-06
4551000      1.22e-01      7.28e-04      4.86e-02    5.3e-06
4552000      1.53e-01      7.87e-04      6.09e-02    5.3e-06
4553000      1.13e-01      8.81e-04      4.48e-02    5.3e-06
4554000      1.33e-01      3.55e-04      5.30e-02    5.3e-06
4555000      1.74e-01      1.20e-03      6.93e-02    5.3e-06
4556000      1.39e-01      1.34e-03      5.52e-02    5.3e-06
4557000      1.41e-01      1.59e-03      5.59e-02    5.3e-06
4558000      1.30e-01      3.58e-05      5.20e-02    5.3e-06
4559000      1.37e-01      5.99e-04      5.48e-02    5.3e-06
4560000      1.26e-01      1.13e-03      5.01e-02    5.2e-06
4561000      1.36e-01      7.80e-04      5.43e-02    5.2e-06
4562000      1.36e-01      8.99e-04      5.41e-02    5.2e-06
4563000      1.77e-01      1.78e-03      7.02e-02    5.2e-06
4564000      1.66e-01      4.97e-04      6.64e-02    5.2e-06
4565000      1.37e-01      1.66e-05      5.49e-02    5.2e-06
4566000      1.37e-01      8.89e-04      5.49e-02    5.2e-06
4567000      1.41e-01      8.58e-04      5.65e-02    5.2e-06
4568000      1.25e-01      9.51e-04      4.99e-02    5.2e-06
4569000      1.14e-01      1.55e-03      4.51e-02    5.2e-06
4570000      1.46e-01      2.21e-03      5.75e-02    5.2e-06
4571000      1.33e-01      6.28e-04      5.34e-02    5.2e-06
4572000      1.20e-01      3.37e-04      4.83e-02    5.2e-06
4573000      2.51e-01      1.67e-04      1.01e-01    5.2e-06
4574000      1.24e-01      3.37e-05      4.97e-02    5.2e-06
4575000      1.58e-01      1.53e-04      6.37e-02    5.2e-06
4576000      1.28e-01      1.12e-03      5.11e-02    5.2e-06
4577000      1.19e-01      6.12e-04      4.80e-02    5.2e-06
4578000      1.28e-01      4.40e-04      5.16e-02    5.2e-06
4579000      2.28e-01      1.34e-04      9.21e-02    5.2e-06
4580000      1.24e-01      1.43e-03      4.96e-02    5.1e-06
4581000      1.41e-01      2.60e-04      5.69e-02    5.1e-06
4582000      1.22e-01      3.61e-04      4.92e-02    5.1e-06
4583000      1.32e-01      1.04e-03      5.31e-02    5.1e-06
4584000      1.41e-01      8.22e-04      5.67e-02    5.1e-06
4585000      1.35e-01      1.17e-03      5.44e-02    5.1e-06
4586000      1.33e-01      3.10e-04      5.37e-02    5.1e-06
4587000      1.12e-01      1.11e-03      4.52e-02    5.1e-06
4588000      1.26e-01      1.33e-04      5.12e-02    5.1e-06
4589000      1.46e-01      1.09e-03      5.89e-02    5.1e-06
4590000      1.80e-01      6.09e-04      7.31e-02    5.1e-06
4591000      1.21e-01      9.57e-04      4.88e-02    5.1e-06
4592000      1.24e-01      7.60e-05      5.02e-02    5.1e-06
4593000      1.29e-01      6.51e-04      5.24e-02    5.1e-06
4594000      1.25e-01      7.33e-04      5.06e-02    5.1e-06
4595000      1.50e-01      7.34e-04      6.09e-02    5.0e-06
4596000      1.25e-01      2.66e-03      4.87e-02    5.0e-06
4597000      1.16e-01      7.12e-05      4.74e-02    5.0e-06
4598000      1.22e-01      2.93e-04      4.98e-02    5.0e-06
4599000      1.20e-01      5.84e-04      4.87e-02    5.0e-06
4600000      1.23e-01      5.37e-04      5.01e-02    5.0e-06
4601000      1.24e-01      9.97e-06      5.05e-02    5.0e-06
4602000      1.42e-01      2.56e-04      5.79e-02    5.0e-06
4603000      1.60e-01      4.89e-04      6.53e-02    5.0e-06
4604000      1.33e-01      6.57e-04      5.42e-02    5.0e-06
4605000      1.38e-01      6.94e-05      5.63e-02    5.0e-06
4606000      1.11e-01      5.96e-04      4.54e-02    5.0e-06
4607000      1.28e-01      1.17e-03      5.21e-02    5.0e-06
4608000      1.26e-01      1.69e-03      5.05e-02    5.0e-06
4609000      1.29e-01      3.40e-04      5.28e-02    5.0e-06
4610000      1.30e-01      2.32e-05      5.33e-02    5.0e-06
4611000      1.57e-01      1.19e-03      6.42e-02    5.0e-06
4612000      1.15e-01      8.35e-04      4.68e-02    5.0e-06
4613000      1.41e-01      9.49e-04      5.77e-02    5.0e-06
4614000      1.47e-01      8.38e-04      6.03e-02    5.0e-06
4615000      1.14e-01      2.02e-04      4.67e-02    4.9e-06
4616000      1.34e-01      4.41e-04      5.50e-02    4.9e-06
4617000      1.36e-01      4.79e-04      5.60e-02    4.9e-06
4618000      1.20e-01      5.10e-04      4.92e-02    4.9e-06
4619000      1.40e-01      1.37e-03      5.71e-02    4.9e-06
4620000      1.32e-01      5.32e-05      5.43e-02    4.9e-06
4621000      1.25e-01      3.97e-04      5.13e-02    4.9e-06
4622000      1.57e-01      2.95e-04      6.45e-02    4.9e-06
4623000      1.41e-01      5.32e-04      5.79e-02    4.9e-06
4624000      1.63e-01      9.47e-04      6.69e-02    4.9e-06
4625000      1.30e-01      2.55e-03      5.19e-02    4.9e-06
4626000      1.44e-01      1.87e-03      5.87e-02    4.9e-06
4627000      2.39e-01      8.66e-04      9.88e-02    4.9e-06
4628000      1.28e-01      5.51e-04      5.26e-02    4.9e-06
4629000      1.40e-01      9.58e-04      5.75e-02    4.9e-06
4630000      1.49e-01      6.14e-04      6.17e-02    4.8e-06
4631000      1.76e-01      3.24e-04      7.27e-02    4.8e-06
4632000      1.23e-01      1.78e-03      5.00e-02    4.8e-06
4633000      1.25e-01      6.68e-04      5.15e-02    4.8e-06
4634000      1.21e-01      3.79e-04      4.98e-02    4.8e-06
4635000      1.27e-01      7.51e-04      5.27e-02    4.8e-06
4636000      1.23e-01      1.45e-05      5.12e-02    4.8e-06
4637000      1.25e-01      1.27e-03      5.15e-02    4.8e-06
4638000      1.32e-01      5.08e-04      5.45e-02    4.8e-06
4639000      1.27e-01      2.61e-04      5.25e-02    4.8e-06
4640000      1.42e-01      1.46e-03      5.87e-02    4.8e-06
4641000      1.27e-01      1.06e-03      5.24e-02    4.8e-06
4642000      1.38e-01      6.66e-04      5.74e-02    4.8e-06
4643000      1.21e-01      1.58e-03      4.95e-02    4.8e-06
4644000      1.41e-01      1.17e-04      5.87e-02    4.8e-06
4645000      1.33e-01      6.86e-04      5.54e-02    4.8e-06
4646000      1.24e-01      1.65e-04      5.15e-02    4.8e-06
4647000      1.23e-01      8.34e-04      5.12e-02    4.8e-06
4648000      1.53e-01      9.01e-04      6.38e-02    4.8e-06
4649000      1.32e-01      1.85e-04      5.52e-02    4.8e-06
4650000      1.51e-01      1.59e-03      6.26e-02    4.7e-06
4651000      1.18e-01      1.47e-03      4.87e-02    4.7e-06
4652000      1.24e-01      4.01e-05      5.18e-02    4.7e-06
4653000      1.18e-01      4.20e-04      4.91e-02    4.7e-06
4654000      1.30e-01      1.59e-03      5.36e-02    4.7e-06
4655000      1.31e-01      4.33e-04      5.47e-02    4.7e-06
4656000      1.20e-01      1.20e-03      4.99e-02    4.7e-06
4657000      1.22e-01      2.95e-04      5.09e-02    4.7e-06
4658000      1.22e-01      5.53e-04      5.11e-02    4.7e-06
4659000      1.25e-01      1.03e-03      5.21e-02    4.7e-06
4660000      1.16e-01      5.28e-04      4.85e-02    4.7e-06
4661000      1.22e-01      4.81e-04      5.11e-02    4.7e-06
4662000      1.41e-01      3.63e-04      5.90e-02    4.7e-06
4663000      1.34e-01      9.17e-04      5.61e-02    4.7e-06
4664000      1.28e-01      2.24e-04      5.36e-02    4.7e-06
4665000      1.10e-01      1.84e-04      4.63e-02    4.7e-06
4666000      1.44e-01      1.17e-04      6.05e-02    4.7e-06
4667000      1.25e-01      1.69e-03      5.19e-02    4.7e-06
4668000      1.32e-01      2.37e-03      5.39e-02    4.7e-06
4669000      1.27e-01      3.45e-04      5.33e-02    4.7e-06
4670000      1.18e-01      1.35e-03      4.93e-02    4.6e-06
4671000      1.59e-01      1.79e-03      6.62e-02    4.6e-06
4672000      1.35e-01      1.50e-03      5.62e-02    4.6e-06
4673000      1.30e-01      3.99e-04      5.47e-02    4.6e-06
4674000      1.21e-01      9.82e-05      5.08e-02    4.6e-06
4675000      1.25e-01      4.95e-05      5.28e-02    4.6e-06
4676000      1.11e-01      1.04e-03      4.67e-02    4.6e-06
4677000      1.17e-01      2.23e-04      4.95e-02    4.6e-06
4678000      1.12e-01      2.18e-04      4.73e-02    4.6e-06
4679000      1.26e-01      1.02e-03      5.30e-02    4.6e-06
4680000      1.40e-01      6.66e-04      5.90e-02    4.6e-06
4681000      1.24e-01      1.44e-04      5.26e-02    4.6e-06
4682000      1.27e-01      4.12e-06      5.37e-02    4.6e-06
4683000      1.30e-01      5.45e-04      5.50e-02    4.6e-06
4684000      1.44e-01      6.31e-04      6.09e-02    4.6e-06
4685000      1.34e-01      2.72e-04      5.69e-02    4.5e-06
4686000      1.23e-01      2.68e-04      5.23e-02    4.5e-06
4687000      1.44e-01      1.63e-04      6.12e-02    4.5e-06
4688000      1.21e-01      2.97e-04      5.12e-02    4.5e-06
4689000      1.38e-01      2.37e-04      5.85e-02    4.5e-06
4690000      1.28e-01      1.16e-03      5.42e-02    4.5e-06
4691000      1.22e-01      4.24e-04      5.21e-02    4.5e-06
